order_item_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,product_sk,quantity,unit_price,discount_amount,line_total
419,20250107,2,2.0,1266,2,2,2,15750.0,1575.0,29925.0
420,20250223,2,2.0,7,2,2,2,15750.0,1575.0,29925.0
421,20250519,2,3.0,1040,3,2,3,15000.0,0.0,45000.0
422,20250519,2,3.0,1040,3,2,1,15000.0,750.0,14250.0
423,20241015,1,,873,2430,2,1,15000.0,0.0,15000.0
424,20241015,1,,873,2430,1,1,12000.0,240.0,11760.0
425,20250505,1,,1336,2185,2,1,15750.0,1575.0,14175.0
426,20250505,1,,1336,2185,2,2,15000.0,0.0,30000.0
427,20250427,2,1.0,708,1,2,1,15750.0,1575.0,14175.0
428,20250427,2,1.0,708,1,2,3,15000.0,0.0,45000.0
429,20240816,1,,380,742,2,2,16500.0,3300.0,29700.0
430,20241006,2,4.0,634,4,1,1,12600.0,0.0,12600.0
431,20240420,1,,578,2483,1,1,12000.0,240.0,11760.0
432,20250818,1,,1479,517,2,1,15000.0,750.0,14250.0
433,20250818,1,,1479,517,2,1,15000.0,0.0,15000.0
434,20250802,1,,1399,3181,2,3,15000.0,900.0,44100.0
435,20250802,1,,1399,3181,2,2,16500.0,0.0,33000.0
436,20241120,2,4.0,522,4,1,3,10800.0,1620.0,30780.0
437,20250401,2,1.0,247,1,1,2,10800.0,1080.0,20520.0
438,20250401,2,1.0,247,1,1,2,12600.0,504.0,24696.0
439,20250111,2,4.0,96,4,2,2,16500.0,0.0,33000.0
440,20250111,2,4.0,96,4,1,2,12600.0,504.0,24696.0
441,20241014,2,2.0,798,2,1,2,13200.0,2640.0,23760.0
442,20240616,1,,21,2820,1,3,12000.0,1800.0,34200.0
443,20240616,1,,21,2820,1,3,12000.0,720.0,35280.0
444,20250109,1,,1236,1160,1,2,12600.0,504.0,24696.0
445,20250210,1,,130,2634,2,3,13500.0,2025.0,38475.0
446,20250210,1,,130,2634,2,2,15000.0,1500.0,28500.0
447,20240315,1,,169,1195,1,3,13200.0,3960.0,35640.0
448,20241214,2,2.0,973,2,1,2,12000.0,0.0,24000.0
449,20241224,1,,1449,1764,2,3,15000.0,4500.0,40500.0
450,20241224,1,,1449,1764,2,1,15750.0,315.0,15435.0
451,20250917,1,,210,2680,1,3,12000.0,0.0,36000.0
452,20250917,1,,210,2680,2,1,15000.0,300.0,14700.0
453,20241216,1,,737,2292,1,1,13200.0,264.0,12936.0
454,20250507,1,,1350,1059,1,2,12000.0,480.0,23520.0
455,20250507,1,,1350,1059,1,3,12000.0,1800.0,34200.0
456,20240210,1,,170,1428,2,3,16500.0,990.0,48510.0
457,20240210,1,,170,1428,1,1,12000.0,600.0,11400.0
458,20240719,1,,217,1796,1,1,12000.0,0.0,12000.0
459,20240719,1,,217,1796,1,2,13200.0,0.0,26400.0
460,20240912,1,,254,2438,2,1,15000.0,1500.0,13500.0
461,20240322,1,,1400,1653,2,2,13500.0,540.0,26460.0
462,20240322,1,,1400,1653,1,1,12000.0,240.0,11760.0
463,20250508,1,,1213,2202,2,3,15000.0,900.0,44100.0
464,20240805,1,,1410,3049,1,1,12000.0,1200.0,10800.0
465,20241221,2,2.0,128,2,1,2,12600.0,0.0,25200.0
466,20241006,1,,499,601,2,1,15000.0,750.0,14250.0
467,20240811,1,,494,2683,1,1,12600.0,1260.0,11340.0
468,20240811,1,,494,2683,1,1,12000.0,1200.0,10800.0
469,20240723,1,,755,2503,2,2,16500.0,0.0,33000.0
470,20240501,1,,518,2592,1,3,12600.0,3780.0,34020.0
471,20250312,2,4.0,1171,4,1,3,12000.0,1800.0,34200.0
472,20240818,1,,1261,1440,2,3,15000.0,900.0,44100.0
473,20241115,2,4.0,468,4,1,1,10800.0,540.0,10260.0
474,20240829,1,,503,2651,1,3,12000.0,0.0,36000.0
475,20240318,2,3.0,1073,3,1,3,12000.0,720.0,35280.0
476,20240503,2,1.0,997,1,2,2,15000.0,3000.0,27000.0
477,20250216,1,,435,2445,2,2,15750.0,3150.0,28350.0
478,20250508,2,4.0,1401,4,1,3,12000.0,1800.0,34200.0
479,20250509,1,,202,1194,1,1,13200.0,0.0,13200.0
480,20241209,1,,920,173,2,3,15000.0,4500.0,40500.0
481,20250605,1,,1101,1472,2,3,15000.0,900.0,44100.0
482,20240229,1,,305,1215,1,1,12000.0,240.0,11760.0
483,20250708,1,,268,2817,2,2,15000.0,1500.0,28500.0
484,20240709,2,3.0,636,3,2,2,15000.0,600.0,29400.0
485,20240923,2,4.0,736,4,1,2,12000.0,1200.0,22800.0
486,20240923,2,4.0,736,4,1,3,10800.0,3240.0,29160.0
487,20250119,1,,938,227,1,3,13200.0,3960.0,35640.0
488,20250119,1,,938,227,1,2,12000.0,480.0,23520.0
489,20240814,1,,356,2341,1,3,12000.0,0.0,36000.0
490,20240607,1,,544,406,1,1,12000.0,600.0,11400.0
491,20250818,2,2.0,952,2,1,2,12600.0,504.0,24696.0
492,20250820,1,,1016,398,1,3,12000.0,1800.0,34200.0
493,20250820,1,,1016,398,1,3,12000.0,3600.0,32400.0
494,20250715,1,,1183,449,2,3,15750.0,945.0,46305.0
495,20250419,1,,1154,1665,2,2,13500.0,0.0,27000.0
496,20241102,1,,1056,2061,1,2,12000.0,2400.0,21600.0
497,20241211,2,1.0,666,1,1,3,12000.0,3600.0,32400.0
498,20250818,2,2.0,1010,2,2,2,15750.0,1575.0,29925.0
499,20240115,1,,977,669,2,2,15000.0,0.0,30000.0
500,20240821,1,,172,1165,1,1,12600.0,630.0,11970.0
501,20240218,1,,1179,962,1,1,12600.0,0.0,12600.0
502,20250414,2,2.0,1048,2,2,3,15000.0,900.0,44100.0
503,20250624,1,,480,2572,2,1,15750.0,1575.0,14175.0
504,20241215,2,2.0,164,2,2,3,15000.0,2250.0,42750.0
505,20240802,2,1.0,902,1,2,2,15000.0,0.0,30000.0
506,20250905,1,,1096,442,2,3,13500.0,810.0,39690.0
507,20250615,1,,1208,2804,1,1,10800.0,0.0,10800.0
508,20240613,2,2.0,538,2,2,2,16500.0,660.0,32340.0
509,20240613,2,2.0,538,2,2,2,13500.0,2700.0,24300.0
510,20250518,1,,695,1403,2,2,15750.0,0.0,31500.0
511,20250518,1,,695,1403,1,3,12600.0,3780.0,34020.0
512,20240621,1,,766,1821,2,2,15000.0,0.0,30000.0
513,20241120,2,2.0,295,2,2,2,16500.0,3300.0,29700.0
514,20241120,2,2.0,295,2,2,1,13500.0,675.0,12825.0
515,20250608,1,,864,705,1,3,12000.0,720.0,35280.0
516,20240511,2,2.0,314,2,2,2,15750.0,3150.0,28350.0
517,20240511,2,2.0,314,2,2,1,15000.0,300.0,14700.0
518,20240511,2,2.0,314,2,1,3,10800.0,0.0,32400.0
519,20241023,2,1.0,299,1,2,1,15000.0,750.0,14250.0
520,20250327,1,,786,1285,1,3,12000.0,0.0,36000.0
521,20240603,1,,356,3017,2,2,15000.0,1500.0,28500.0
522,20240603,1,,356,3017,2,1,15000.0,0.0,15000.0
523,20240503,1,,792,2065,1,1,10800.0,540.0,10260.0
524,20240316,1,,88,1077,2,1,15750.0,0.0,15750.0
525,20240207,1,,1426,1346,2,1,15000.0,1500.0,13500.0
526,20240815,2,2.0,1,2,2,2,15000.0,600.0,29400.0
527,20240320,2,3.0,803,3,1,1,12000.0,240.0,11760.0
528,20250731,1,,589,2934,2,3,13500.0,2025.0,38475.0
529,20240601,2,3.0,1238,3,1,3,12600.0,756.0,37044.0
530,20240814,1,,293,1043,1,3,13200.0,3960.0,35640.0
531,20240814,1,,293,1043,1,1,12600.0,1260.0,11340.0
532,20250705,1,,882,496,1,1,12000.0,0.0,12000.0
533,20240329,1,,913,3172,2,2,15000.0,0.0,30000.0
534,20240329,1,,913,3172,1,3,12000.0,720.0,35280.0
535,20241003,2,2.0,960,2,2,1,15000.0,0.0,15000.0
536,20241003,2,2.0,960,2,1,3,12000.0,3600.0,32400.0
537,20250313,2,1.0,1084,1,1,1,12600.0,0.0,12600.0
538,20250624,2,2.0,1411,2,2,3,13500.0,0.0,40500.0
539,20241219,1,,889,1351,1,3,13200.0,3960.0,35640.0
540,20241214,1,,814,1075,2,3,15000.0,0.0,45000.0
541,20250312,1,,293,1501,1,2,13200.0,1320.0,25080.0
542,20250312,1,,293,1501,1,1,12000.0,240.0,11760.0
543,20240819,1,,1121,568,2,2,15000.0,600.0,29400.0
544,20240819,1,,1121,568,1,3,13200.0,3960.0,35640.0
545,20240825,2,1.0,696,1,2,3,15000.0,2250.0,42750.0
546,20250626,1,,331,2783,1,1,12000.0,600.0,11400.0
547,20250626,1,,331,2783,2,1,15000.0,750.0,14250.0
548,20241112,1,,106,1901,2,2,15750.0,630.0,30870.0
549,20250903,2,2.0,918,2,1,3,12000.0,3600.0,32400.0
550,20250720,1,,305,2334,1,3,12000.0,720.0,35280.0
551,20241108,1,,381,3108,2,3,13500.0,2025.0,38475.0
552,20241119,2,3.0,176,3,1,2,12000.0,480.0,23520.0
553,20240527,2,2.0,1269,2,1,2,12000.0,0.0,24000.0
554,20250512,1,,128,1304,1,2,12600.0,0.0,25200.0
555,20250512,1,,128,1304,2,1,15000.0,750.0,14250.0
556,20250430,2,2.0,424,2,2,1,15000.0,300.0,14700.0
557,20250604,2,4.0,7,4,2,2,16500.0,660.0,32340.0
558,20240330,2,3.0,105,3,1,2,13200.0,0.0,26400.0
559,20240627,1,,1415,984,2,2,15000.0,3000.0,27000.0
560,20240627,1,,1415,984,1,1,12000.0,600.0,11400.0
561,20240322,1,,283,941,2,2,15000.0,1500.0,28500.0
562,20240322,1,,283,941,1,3,12600.0,1890.0,35910.0
563,20241209,2,2.0,1430,2,1,1,12000.0,600.0,11400.0
564,20240831,1,,673,2831,1,3,12000.0,3600.0,32400.0
565,20250222,1,,1419,2928,2,2,15000.0,3000.0,27000.0
566,20250222,1,,1419,2928,2,2,15000.0,1500.0,28500.0
567,20250609,2,1.0,39,1,1,2,12000.0,480.0,23520.0
568,20240709,1,,189,6,1,1,12000.0,240.0,11760.0
569,20250926,2,2.0,526,2,1,1,10800.0,216.0,10584.0
570,20240710,1,,790,874,1,3,12000.0,0.0,36000.0
571,20240706,1,,464,1238,2,1,13500.0,1350.0,12150.0
572,20240706,1,,464,1238,1,2,12000.0,480.0,23520.0
573,20240219,1,,262,2189,2,2,15000.0,600.0,29400.0
574,20250412,2,1.0,1051,1,1,3,10800.0,3240.0,29160.0
575,20250412,2,1.0,1051,1,2,2,16500.0,3300.0,29700.0
576,20250128,1,,582,2752,1,3,12600.0,0.0,37800.0
577,20250906,1,,3,1934,1,3,12600.0,3780.0,34020.0
578,20240120,1,,678,67,1,3,13200.0,1980.0,37620.0
579,20250109,1,,369,1834,1,1,10800.0,0.0,10800.0
580,20240412,1,,71,1894,1,2,12000.0,0.0,24000.0
581,20240519,1,,1251,3078,2,3,15000.0,2250.0,42750.0
582,20240519,1,,1251,3078,2,1,16500.0,330.0,16170.0
583,20240817,2,4.0,143,4,1,3,12000.0,0.0,36000.0
584,20241101,1,,126,73,2,3,15000.0,2250.0,42750.0
585,20250503,2,4.0,945,4,2,3,16500.0,990.0,48510.0
586,20240104,1,,592,3164,1,2,12000.0,1200.0,22800.0
587,20241028,2,2.0,462,2,1,1,12600.0,1260.0,11340.0
588,20241028,2,2.0,462,2,2,3,16500.0,0.0,49500.0
589,20240318,1,,274,627,1,3,12600.0,756.0,37044.0
590,20240524,2,3.0,703,3,2,3,15000.0,900.0,44100.0
591,20250422,2,1.0,723,1,2,3,15750.0,4725.0,42525.0
592,20250422,2,1.0,723,1,2,1,15000.0,300.0,14700.0
593,20250422,2,1.0,723,1,2,3,15000.0,2250.0,42750.0
594,20250116,1,,310,69,1,3,13200.0,3960.0,35640.0
595,20240723,2,2.0,410,2,1,2,12000.0,0.0,24000.0
596,20240813,1,,495,1228,1,3,12000.0,720.0,35280.0
597,20241108,1,,457,2613,1,3,12000.0,720.0,35280.0
598,20250111,2,1.0,852,1,1,1,12000.0,600.0,11400.0
599,20240402,1,,793,2005,2,2,13500.0,540.0,26460.0
600,20240402,1,,793,2005,2,2,15000.0,0.0,30000.0
601,20240906,1,,789,1384,2,1,15750.0,0.0,15750.0
602,20240410,2,4.0,1075,4,2,2,15000.0,1500.0,28500.0
603,20250228,1,,814,2031,2,3,15750.0,2362.5,44887.5
604,20240414,1,,1270,717,1,1,12000.0,240.0,11760.0
605,20250523,1,,442,67,1,3,12000.0,3600.0,32400.0
606,20240723,1,,1109,1487,2,2,15000.0,3000.0,27000.0
607,20240723,1,,1109,1487,1,3,12000.0,720.0,35280.0
608,20240723,1,,1109,1487,1,2,10800.0,0.0,21600.0
609,20240926,2,4.0,1107,4,1,1,13200.0,0.0,13200.0
610,20240926,2,4.0,1107,4,2,3,13500.0,810.0,39690.0
611,20240926,2,4.0,1107,4,2,1,15000.0,300.0,14700.0
612,20250927,1,,1229,23,2,1,13500.0,675.0,12825.0
613,20241027,1,,498,2170,1,2,12000.0,0.0,24000.0
614,20241027,1,,498,2170,2,1,15750.0,0.0,15750.0
615,20241215,1,,738,1364,1,2,13200.0,2640.0,23760.0
616,20240401,1,,1412,327,2,1,15750.0,315.0,15435.0
617,20240324,1,,1462,2211,1,1,12000.0,1200.0,10800.0
618,20240324,1,,1462,2211,1,1,12600.0,1260.0,11340.0
619,20240526,1,,167,900,2,3,15000.0,0.0,45000.0
620,20250829,1,,1066,517,1,1,12000.0,1200.0,10800.0
621,20240410,2,1.0,1075,1,1,3,12600.0,756.0,37044.0
622,20240805,1,,1393,2360,2,2,16500.0,1650.0,31350.0
623,20240805,1,,1393,2360,1,2,12000.0,0.0,24000.0
624,20240805,1,,1393,2360,2,3,15000.0,900.0,44100.0
625,20250714,1,,181,1085,2,1,15000.0,750.0,14250.0
626,20250714,1,,181,1085,2,3,15000.0,4500.0,40500.0
627,20250102,2,2.0,746,2,1,3,12000.0,3600.0,32400.0
628,20241029,1,,1188,2144,1,3,13200.0,1980.0,37620.0
629,20250611,1,,803,2869,2,3,13500.0,810.0,39690.0
630,20240208,2,2.0,316,2,2,1,15000.0,300.0,14700.0
631,20240112,2,1.0,56,1,1,3,12000.0,1800.0,34200.0
632,20250726,1,,1427,1425,1,1,12600.0,252.0,12348.0
633,20250227,1,,1172,27,1,3,12000.0,3600.0,32400.0
634,20240803,2,1.0,613,1,2,1,15000.0,750.0,14250.0
635,20250514,2,2.0,941,2,1,2,12000.0,1200.0,22800.0
636,20250328,1,,748,1602,2,1,15000.0,0.0,15000.0
637,20250328,1,,748,1602,2,3,15000.0,900.0,44100.0
638,20250517,1,,780,68,1,1,12000.0,600.0,11400.0
639,20240208,2,3.0,642,3,1,1,12000.0,1200.0,10800.0
640,20250709,2,2.0,320,2,2,3,15000.0,900.0,44100.0
641,20250608,2,3.0,843,3,1,3,12000.0,0.0,36000.0
642,20240129,2,2.0,956,2,1,1,12000.0,0.0,12000.0
643,20240129,2,2.0,956,2,2,1,13500.0,1350.0,12150.0
644,20241207,2,1.0,348,1,2,2,16500.0,1650.0,31350.0
645,20240108,1,,445,612,1,1,12000.0,0.0,12000.0
646,20250806,1,,758,3156,1,2,13200.0,0.0,26400.0
647,20240627,1,,481,2818,2,3,15000.0,2250.0,42750.0
648,20240724,2,3.0,1303,3,2,1,15000.0,1500.0,13500.0
649,20240724,2,3.0,1303,3,2,2,15000.0,600.0,29400.0
650,20241231,2,4.0,1020,4,1,2,12000.0,0.0,24000.0
651,20240520,1,,1376,1593,2,3,15000.0,0.0,45000.0
652,20250824,2,1.0,1083,1,1,3,12000.0,3600.0,32400.0
653,20250824,2,1.0,1083,1,1,2,12000.0,480.0,23520.0
654,20240930,2,1.0,760,1,1,1,12000.0,1200.0,10800.0
655,20240930,2,1.0,760,1,2,1,15000.0,300.0,14700.0
656,20241116,2,2.0,1011,2,1,1,12000.0,1200.0,10800.0
657,20250927,2,3.0,913,3,2,1,15000.0,0.0,15000.0
658,20250927,2,3.0,913,3,2,1,15750.0,315.0,15435.0
659,20250626,1,,1012,1953,1,1,12000.0,240.0,11760.0
660,20240725,1,,1228,2718,2,3,15750.0,945.0,46305.0
661,20250430,2,3.0,1180,3,2,2,16500.0,3300.0,29700.0
662,20250430,2,3.0,1180,3,1,3,13200.0,0.0,39600.0
663,20241114,1,,173,2522,2,1,15000.0,300.0,14700.0
664,20240903,2,1.0,143,1,1,2,12000.0,0.0,24000.0
665,20240903,2,1.0,143,1,2,3,15000.0,0.0,45000.0
666,20240903,1,,1036,318,2,1,15000.0,300.0,14700.0
667,20250706,1,,829,2139,2,1,15750.0,1575.0,14175.0
668,20250411,1,,214,2662,2,3,15000.0,0.0,45000.0
669,20250411,1,,214,2662,1,1,12000.0,600.0,11400.0
670,20240519,2,1.0,1242,1,2,2,15000.0,0.0,30000.0
671,20241003,1,,1379,559,1,2,12000.0,2400.0,21600.0
672,20250820,1,,1415,3062,1,3,12000.0,720.0,35280.0
673,20250208,1,,511,2531,1,2,12000.0,1200.0,22800.0
674,20250414,2,2.0,920,2,1,3,12000.0,1800.0,34200.0
675,20241206,1,,69,611,1,3,12600.0,1890.0,35910.0
676,20250710,2,4.0,492,4,2,1,15750.0,0.0,15750.0
677,20240603,1,,523,1392,1,2,10800.0,2160.0,19440.0
678,20250803,1,,1382,60,2,3,15000.0,900.0,44100.0
679,20240902,1,,310,2267,2,1,15000.0,0.0,15000.0
680,20240902,1,,310,2267,1,2,12000.0,2400.0,21600.0
681,20240902,1,,310,2267,1,2,12000.0,0.0,24000.0
682,20240107,1,,457,2650,2,3,16500.0,0.0,49500.0
683,20250916,1,,396,2878,1,1,12000.0,240.0,11760.0
684,20241213,2,3.0,538,3,2,2,13500.0,540.0,26460.0
685,20241013,2,1.0,6,1,2,2,15000.0,3000.0,27000.0
686,20241013,2,1.0,6,1,1,2,10800.0,0.0,21600.0
687,20241013,2,1.0,6,1,2,2,15000.0,1500.0,28500.0
688,20240101,1,,733,1421,2,1,16500.0,1650.0,14850.0
689,20250318,2,1.0,56,1,1,3,10800.0,0.0,32400.0
690,20250318,2,1.0,56,1,1,3,12000.0,720.0,35280.0
691,20250318,2,1.0,56,1,1,2,12000.0,2400.0,21600.0
692,20240620,1,,367,2620,1,2,12000.0,0.0,24000.0
693,20250622,2,1.0,812,1,1,1,12000.0,1200.0,10800.0
694,20240421,1,,669,1410,1,3,12600.0,0.0,37800.0
695,20240421,1,,669,1410,1,1,12000.0,240.0,11760.0
696,20240129,1,,566,2584,1,3,10800.0,1620.0,30780.0
697,20240129,1,,566,2584,2,3,16500.0,0.0,49500.0
698,20240827,1,,1055,2176,1,2,12000.0,1200.0,22800.0
699,20240827,1,,1055,2176,2,2,15750.0,1575.0,29925.0
700,20240826,1,,577,3111,1,2,12000.0,0.0,24000.0
701,20240826,1,,577,3111,1,1,12000.0,0.0,12000.0
702,20240920,2,3.0,689,3,1,2,12000.0,480.0,23520.0
703,20240513,2,4.0,787,4,2,3,15000.0,0.0,45000.0
704,20240113,1,,32,2191,1,2,12000.0,2400.0,21600.0
705,20240219,1,,434,1440,2,3,15000.0,900.0,44100.0
706,20250519,2,2.0,1470,2,2,2,15000.0,0.0,30000.0
707,20240222,2,3.0,226,3,2,1,15000.0,0.0,15000.0
708,20241019,1,,1190,3145,1,3,12000.0,0.0,36000.0
709,20241019,1,,1190,3145,1,1,12000.0,240.0,11760.0
710,20240511,1,,1004,1335,1,2,12000.0,480.0,23520.0
711,20241209,2,4.0,1315,4,2,2,16500.0,0.0,33000.0
712,20241011,1,,701,66,2,1,15000.0,1500.0,13500.0
713,20250428,1,,843,1627,1,3,12000.0,1800.0,34200.0
714,20250221,1,,1167,270,1,2,10800.0,1080.0,20520.0
715,20250409,1,,681,1809,1,2,12000.0,480.0,23520.0
716,20250409,1,,681,1809,1,2,12600.0,504.0,24696.0
717,20250302,2,4.0,513,4,1,3,12000.0,0.0,36000.0
718,20240830,2,1.0,970,1,1,3,12600.0,3780.0,34020.0
719,20241216,1,,383,1760,2,2,13500.0,2700.0,24300.0
720,20250228,1,,527,705,1,2,10800.0,432.0,21168.0
721,20250228,1,,527,705,1,2,12000.0,2400.0,21600.0
722,20250402,1,,757,159,1,1,12000.0,1200.0,10800.0
723,20241231,2,3.0,12,3,1,1,12000.0,0.0,12000.0
724,20240502,1,,1022,567,1,3,12600.0,756.0,37044.0
725,20240727,1,,619,2381,2,1,15000.0,750.0,14250.0
726,20240323,2,3.0,461,3,2,1,16500.0,1650.0,14850.0
727,20250328,2,1.0,1454,1,1,2,12600.0,504.0,24696.0
728,20241116,1,,1199,406,1,2,13200.0,2640.0,23760.0
729,20250602,1,,1398,91,1,2,12000.0,0.0,24000.0
730,20250918,1,,401,119,2,2,15750.0,1575.0,29925.0
731,20250314,1,,1360,283,1,2,12000.0,1200.0,22800.0
732,20250415,1,,768,1343,1,3,12600.0,3780.0,34020.0
733,20250929,1,,295,463,1,2,12000.0,0.0,24000.0
734,20250929,1,,295,463,1,1,12000.0,1200.0,10800.0
735,20250424,2,2.0,1270,2,1,2,12000.0,2400.0,21600.0
736,20240624,2,3.0,999,3,1,3,12000.0,0.0,36000.0
737,20250525,1,,264,249,2,3,15000.0,900.0,44100.0
738,20250801,1,,1372,2737,2,1,15000.0,1500.0,13500.0
739,20250122,2,1.0,103,1,1,3,10800.0,3240.0,29160.0
740,20240408,2,3.0,493,3,2,2,15000.0,600.0,29400.0
741,20240923,2,4.0,136,4,2,3,15000.0,0.0,45000.0
742,20250111,2,1.0,1399,1,2,1,15000.0,750.0,14250.0
743,20250111,2,1.0,1399,1,2,3,15000.0,900.0,44100.0
744,20250508,1,,1364,1353,2,3,15750.0,0.0,47250.0
745,20250315,1,,1437,562,1,3,12000.0,1800.0,34200.0
746,20250604,1,,108,2457,1,3,12000.0,1800.0,34200.0
747,20240320,2,2.0,1480,2,2,1,13500.0,1350.0,12150.0
748,20240513,2,4.0,1220,4,1,2,12600.0,0.0,25200.0
749,20240513,2,4.0,1220,4,1,1,12000.0,0.0,12000.0
750,20240610,1,,439,298,2,3,15000.0,4500.0,40500.0
751,20240610,1,,439,298,2,2,15000.0,0.0,30000.0
752,20250409,1,,68,932,1,2,12000.0,1200.0,22800.0
753,20240805,2,4.0,691,4,2,2,15000.0,3000.0,27000.0
754,20240620,2,4.0,1039,4,1,2,10800.0,2160.0,19440.0
755,20240620,2,4.0,1039,4,1,1,12600.0,1260.0,11340.0
756,20250511,2,1.0,1259,1,1,1,12000.0,600.0,11400.0
757,20240901,2,1.0,1373,1,2,2,15000.0,1500.0,28500.0
758,20240421,2,3.0,274,3,2,1,13500.0,0.0,13500.0
759,20240901,2,1.0,1372,1,2,3,15750.0,0.0,47250.0
760,20240113,1,,1385,2096,1,3,12000.0,720.0,35280.0
761,20240328,1,,433,2457,1,3,12000.0,3600.0,32400.0
762,20250429,2,1.0,531,1,2,3,13500.0,810.0,39690.0
763,20240531,1,,1152,1450,1,2,12000.0,2400.0,21600.0
764,20250115,2,2.0,1031,2,1,3,12000.0,0.0,36000.0
765,20241118,2,1.0,524,1,2,1,15750.0,787.5,14962.5
766,20250501,1,,196,279,1,1,13200.0,0.0,13200.0
767,20240507,1,,90,498,1,2,12600.0,504.0,24696.0
768,20240507,1,,90,498,1,3,12000.0,3600.0,32400.0
769,20240331,1,,1426,791,2,1,15000.0,1500.0,13500.0
770,20241007,1,,844,2497,1,2,12000.0,2400.0,21600.0
771,20241205,1,,1440,1933,1,3,12000.0,720.0,35280.0
772,20240617,1,,978,1918,1,1,12000.0,240.0,11760.0
773,20240617,1,,978,1918,2,1,15000.0,1500.0,13500.0
774,20240520,2,3.0,1150,3,2,1,15000.0,0.0,15000.0
775,20240520,2,3.0,1150,3,1,1,12000.0,1200.0,10800.0
776,20250825,1,,402,808,1,1,12000.0,0.0,12000.0
777,20250825,1,,402,808,2,2,15000.0,600.0,29400.0
778,20241231,2,2.0,334,2,2,1,16500.0,330.0,16170.0
779,20250219,1,,99,1282,2,2,15000.0,0.0,30000.0
780,20250219,1,,99,1282,1,1,12000.0,240.0,11760.0
781,20250219,1,,99,1282,1,2,12000.0,0.0,24000.0
782,20250801,2,1.0,1420,1,1,1,12600.0,630.0,11970.0
783,20250801,2,1.0,1420,1,2,1,13500.0,0.0,13500.0
784,20240629,1,,903,1082,2,3,15000.0,2250.0,42750.0
785,20240629,1,,903,1082,2,1,15750.0,787.5,14962.5
786,20241025,1,,258,654,1,2,12000.0,0.0,24000.0
787,20240223,2,2.0,223,2,1,2,12000.0,2400.0,21600.0
788,20240805,2,3.0,376,3,1,3,12000.0,720.0,35280.0
789,20250312,1,,919,847,2,3,15000.0,2250.0,42750.0
790,20241109,1,,900,41,1,1,10800.0,540.0,10260.0
791,20241109,1,,900,41,2,1,15750.0,315.0,15435.0
792,20240812,2,1.0,639,1,2,3,16500.0,2475.0,47025.0
793,20240225,1,,188,1543,2,3,15000.0,900.0,44100.0
794,20240225,1,,188,1543,1,2,12000.0,480.0,23520.0
795,20241023,2,4.0,147,4,1,2,12600.0,504.0,24696.0
796,20240229,1,,1119,529,2,3,15000.0,0.0,45000.0
797,20250111,1,,41,728,2,3,15000.0,4500.0,40500.0
798,20240905,1,,589,2594,2,1,15000.0,750.0,14250.0
799,20241205,1,,358,2069,2,3,15750.0,4725.0,42525.0
800,20250508,1,,358,1817,1,1,12600.0,252.0,12348.0
801,20250508,1,,358,1817,1,2,12000.0,2400.0,21600.0
802,20241028,1,,855,840,2,3,16500.0,990.0,48510.0
803,20240613,2,2.0,142,2,1,1,10800.0,216.0,10584.0
804,20240219,2,3.0,79,3,2,1,13500.0,1350.0,12150.0
805,20240602,1,,338,443,1,3,10800.0,3240.0,29160.0
806,20241116,2,1.0,1019,1,2,3,15000.0,4500.0,40500.0
807,20241116,2,1.0,1019,1,2,1,15000.0,1500.0,13500.0
808,20240525,2,2.0,590,2,1,3,13200.0,1980.0,37620.0
809,20250426,1,,1120,2137,1,1,12600.0,630.0,11970.0
810,20250426,1,,1120,2137,1,2,12600.0,0.0,25200.0
811,20250426,1,,1120,2137,1,3,12000.0,1800.0,34200.0
812,20240816,1,,1154,2238,1,2,12000.0,480.0,23520.0
813,20250515,1,,1228,911,1,3,12000.0,3600.0,32400.0
814,20250817,1,,172,1078,1,2,13200.0,1320.0,25080.0
815,20250201,2,3.0,593,3,1,1,10800.0,216.0,10584.0
816,20250201,2,3.0,593,3,2,2,15750.0,630.0,30870.0
817,20250201,2,3.0,593,3,2,2,16500.0,0.0,33000.0
818,20240131,2,2.0,681,2,2,2,15000.0,0.0,30000.0
819,20250423,1,,840,486,1,2,12000.0,0.0,24000.0
820,20250423,1,,840,486,2,2,13500.0,2700.0,24300.0
821,20240620,1,,1145,35,1,3,10800.0,648.0,31752.0
822,20250115,1,,412,2750,2,2,15000.0,0.0,30000.0
823,20250727,1,,400,2865,1,2,12000.0,480.0,23520.0
824,20240220,1,,698,181,1,3,12000.0,720.0,35280.0
825,20241024,1,,751,2750,1,2,12600.0,0.0,25200.0
826,20241024,1,,751,2750,2,3,15000.0,900.0,44100.0
827,20250617,1,,1495,576,1,3,10800.0,648.0,31752.0
828,20250617,1,,1495,576,1,2,12000.0,0.0,24000.0
829,20241018,1,,1207,1211,2,3,15750.0,0.0,47250.0
830,20241018,1,,1207,1211,1,3,13200.0,1980.0,37620.0
831,20240616,2,2.0,691,2,2,2,15000.0,1500.0,28500.0
832,20241105,2,4.0,144,4,1,2,12000.0,0.0,24000.0
833,20241105,2,4.0,144,4,2,1,15000.0,1500.0,13500.0
834,20240709,2,3.0,136,3,1,3,12600.0,0.0,37800.0
835,20240709,2,3.0,136,3,1,1,12600.0,1260.0,11340.0
836,20240709,2,3.0,136,3,1,3,12000.0,1800.0,34200.0
