order_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
342,20241221,2,2.0,128,2,FULFILLED,25200.0,5292.0,0.0,30492.0
343,20241006,1,,499,601,FULFILLED,14250.0,2992.5,900.0,18142.5
344,20240811,1,,494,2683,FULFILLED,22140.0,4649.4,1200.0,27989.4
345,20240723,1,,755,2503,PAID,33000.0,6930.0,1500.0,41430.0
346,20240501,1,,518,2592,FULFILLED,34020.0,7144.2,0.0,41164.2
347,20250312,2,4.0,1171,4,PAID,34200.0,7182.0,0.0,41382.0
348,20240818,1,,1261,1440,FULFILLED,44100.0,9261.0,900.0,54261.0
349,20241115,2,4.0,468,4,FULFILLED,10260.0,2154.6,0.0,12414.6
350,20240829,1,,503,2651,FULFILLED,36000.0,7560.0,1200.0,44760.0
351,20240318,2,3.0,1073,3,FULFILLED,35280.0,7408.8,0.0,42688.8
352,20240503,2,1.0,997,1,FULFILLED,27000.0,5670.0,0.0,32670.0
353,20250216,1,,435,2445,FULFILLED,28350.0,5953.5,900.0,35203.5
354,20250508,2,4.0,1401,4,FULFILLED,34200.0,7182.0,0.0,41382.0
355,20250509,1,,202,1194,FULFILLED,13200.0,2772.0,1200.0,17172.0
356,20241209,1,,920,173,FULFILLED,40500.0,8505.0,1200.0,50205.0
357,20250605,1,,1101,1472,FULFILLED,44100.0,9261.0,0.0,53361.0
358,20240229,1,,305,1215,FULFILLED,11760.0,2469.6,0.0,14229.6
359,20250708,1,,268,2817,FULFILLED,28500.0,5985.0,0.0,34485.0
360,20240709,2,3.0,636,3,FULFILLED,29400.0,6174.0,0.0,35574.0
361,20240923,2,4.0,736,4,FULFILLED,51960.0,10911.6,0.0,62871.6
362,20250119,1,,938,227,FULFILLED,59160.0,12423.6,1200.0,72783.6
363,20240814,1,,356,2341,PAID,36000.0,7560.0,0.0,43560.0
364,20240607,1,,544,406,FULFILLED,11400.0,2394.0,0.0,13794.0
365,20250818,2,2.0,952,2,PAID,24696.0,5186.16,0.0,29882.16
366,20250820,1,,1016,398,REFUNDED,66600.0,13986.0,900.0,81486.0
367,20250715,1,,1183,449,FULFILLED,46305.0,9724.05,1500.0,57529.05
368,20250419,1,,1154,1665,FULFILLED,27000.0,5670.0,900.0,33570.0
369,20241102,1,,1056,2061,CANCELLED,21600.0,4536.0,1200.0,27336.0
370,20241211,2,1.0,666,1,FULFILLED,32400.0,6804.0,0.0,39204.0
371,20250818,2,2.0,1010,2,FULFILLED,29925.0,6284.25,0.0,36209.25
372,20240115,1,,977,669,FULFILLED,30000.0,6300.0,1200.0,37500.0
373,20240821,1,,172,1165,PAID,11970.0,2513.7,900.0,15383.7
374,20240218,1,,1179,962,PAID,12600.0,2646.0,900.0,16146.0
375,20250414,2,2.0,1048,2,FULFILLED,44100.0,9261.0,0.0,53361.0
376,20250624,1,,480,2572,FULFILLED,14175.0,2976.75,900.0,18051.75
377,20241215,2,2.0,164,2,FULFILLED,42750.0,8977.5,0.0,51727.5
378,20240802,2,1.0,902,1,FULFILLED,30000.0,6300.0,0.0,36300.0
379,20250905,1,,1096,442,FULFILLED,39690.0,8334.9,1200.0,49224.9
380,20250615,1,,1208,2804,FULFILLED,10800.0,2268.0,900.0,13968.0
381,20240613,2,2.0,538,2,FULFILLED,56640.0,11894.4,0.0,68534.4
382,20250518,1,,695,1403,FULFILLED,65520.0,13759.2,1500.0,80779.2
383,20240621,1,,766,1821,FULFILLED,30000.0,6300.0,1500.0,37800.0
384,20241120,2,2.0,295,2,FULFILLED,42525.0,8930.25,0.0,51455.25
385,20250608,1,,864,705,PAID,35280.0,7408.8,0.0,42688.8
386,20240511,2,2.0,314,2,FULFILLED,75450.0,15844.5,0.0,91294.5
387,20241023,2,1.0,299,1,FULFILLED,14250.0,2992.5,0.0,17242.5
388,20250327,1,,786,1285,FULFILLED,36000.0,7560.0,1200.0,44760.0
389,20240603,1,,356,3017,FULFILLED,43500.0,9135.0,1200.0,53835.0
390,20240503,1,,792,2065,PAID,10260.0,2154.6,0.0,12414.6
391,20240316,1,,88,1077,FULFILLED,15750.0,3307.5,900.0,19957.5
392,20240207,1,,1426,1346,REFUNDED,13500.0,2835.0,900.0,17235.0
393,20240815,2,2.0,1,2,FULFILLED,29400.0,6174.0,0.0,35574.0
394,20240320,2,3.0,803,3,FULFILLED,11760.0,2469.6,0.0,14229.6
395,20250731,1,,589,2934,PAID,38475.0,8079.75,900.0,47454.75
396,20240601,2,3.0,1238,3,FULFILLED,37044.0,7779.24,0.0,44823.24
397,20240814,1,,293,1043,FULFILLED,46980.0,9865.8,1200.0,58045.8
398,20250705,1,,882,496,FULFILLED,12000.0,2520.0,900.0,15420.0
399,20240329,1,,913,3172,REFUNDED,65280.0,13708.8,1200.0,80188.8
400,20241003,2,2.0,960,2,FULFILLED,47400.0,9954.0,0.0,57354.0
401,20250313,2,1.0,1084,1,FULFILLED,12600.0,2646.0,0.0,15246.0
402,20250624,2,2.0,1411,2,FULFILLED,40500.0,8505.0,0.0,49005.0
403,20241219,1,,889,1351,FULFILLED,35640.0,7484.4,1200.0,44324.4
404,20241214,1,,814,1075,FULFILLED,45000.0,9450.0,1200.0,55650.0
405,20250312,1,,293,1501,FULFILLED,36840.0,7736.4,1500.0,46076.4
406,20240819,1,,1121,568,FULFILLED,65040.0,13658.4,1500.0,80198.4
407,20240825,2,1.0,696,1,FULFILLED,42750.0,8977.5,0.0,51727.5
408,20250626,1,,331,2783,CANCELLED,25650.0,5386.5,0.0,31036.5
409,20241112,1,,106,1901,PAID,30870.0,6482.7,900.0,38252.7
410,20250903,2,2.0,918,2,CANCELLED,32400.0,6804.0,0.0,39204.0
411,20250720,1,,305,2334,FULFILLED,35280.0,7408.8,0.0,42688.8
412,20241108,1,,381,3108,PAID,38475.0,8079.75,1200.0,47754.75
413,20241119,2,3.0,176,3,FULFILLED,23520.0,4939.2,0.0,28459.2
414,20240527,2,2.0,1269,2,CANCELLED,24000.0,5040.0,0.0,29040.0
415,20250512,1,,128,1304,FULFILLED,39450.0,8284.5,900.0,48634.5
416,20250430,2,2.0,424,2,FULFILLED,14700.0,3087.0,0.0,17787.0
417,20250604,2,4.0,7,4,CANCELLED,32340.0,6791.4,0.0,39131.4
418,20240330,2,3.0,105,3,FULFILLED,26400.0,5544.0,0.0,31944.0
419,20240627,1,,1415,984,REFUNDED,38400.0,8064.0,900.0,47364.0
420,20240322,1,,283,941,FULFILLED,64410.0,13526.1,1500.0,79436.1
421,20241209,2,2.0,1430,2,FULFILLED,11400.0,2394.0,0.0,13794.0
422,20240831,1,,673,2831,FULFILLED,32400.0,6804.0,1200.0,40404.0
423,20250222,1,,1419,2928,FULFILLED,55500.0,11655.0,900.0,68055.0
424,20250609,2,1.0,39,1,FULFILLED,23520.0,4939.2,0.0,28459.2
425,20240709,1,,189,6,FULFILLED,11760.0,2469.6,1200.0,15429.6
426,20250926,2,2.0,526,2,FULFILLED,10584.0,2222.64,0.0,12806.64
427,20240710,1,,790,874,PAID,36000.0,7560.0,0.0,43560.0
428,20240706,1,,464,1238,FULFILLED,35670.0,7490.7,0.0,43160.7
429,20240219,1,,262,2189,CANCELLED,29400.0,6174.0,900.0,36474.0
430,20250412,2,1.0,1051,1,FULFILLED,58860.0,12360.6,0.0,71220.6
431,20250128,1,,582,2752,FULFILLED,37800.0,7938.0,900.0,46638.0
432,20250906,1,,3,1934,FULFILLED,34020.0,7144.2,1500.0,42664.2
433,20240120,1,,678,67,FULFILLED,37620.0,7900.2,1500.0,47020.2
434,20250109,1,,369,1834,FULFILLED,10800.0,2268.0,1200.0,14268.0
435,20240412,1,,71,1894,REFUNDED,24000.0,5040.0,1500.0,30540.0
436,20240519,1,,1251,3078,FULFILLED,58920.0,12373.2,900.0,72193.2
437,20240817,2,4.0,143,4,FULFILLED,36000.0,7560.0,0.0,43560.0
438,20241101,1,,126,73,PAID,42750.0,8977.5,0.0,51727.5
439,20250503,2,4.0,945,4,FULFILLED,48510.0,10187.1,0.0,58697.1
440,20240104,1,,592,3164,FULFILLED,22800.0,4788.0,0.0,27588.0
441,20241028,2,2.0,462,2,FULFILLED,60840.0,12776.4,0.0,73616.4
442,20240318,1,,274,627,FULFILLED,37044.0,7779.24,1500.0,46323.24
443,20240524,2,3.0,703,3,FULFILLED,44100.0,9261.0,0.0,53361.0
444,20250422,2,1.0,723,1,CANCELLED,99975.0,20994.75,0.0,120969.75
445,20250116,1,,310,69,FULFILLED,35640.0,7484.4,1200.0,44324.4
446,20240723,2,2.0,410,2,FULFILLED,24000.0,5040.0,0.0,29040.0
447,20240813,1,,495,1228,FULFILLED,35280.0,7408.8,1200.0,43888.8
448,20241108,1,,457,2613,FULFILLED,35280.0,7408.8,900.0,43588.8
449,20250111,2,1.0,852,1,PAID,11400.0,2394.0,0.0,13794.0
450,20240402,1,,793,2005,PAID,56460.0,11856.6,1200.0,69516.6
451,20240906,1,,789,1384,FULFILLED,15750.0,3307.5,1200.0,20257.5
452,20240410,2,4.0,1075,4,REFUNDED,28500.0,5985.0,0.0,34485.0
453,20250228,1,,814,2031,FULFILLED,44887.5,9426.38,0.0,54313.88
454,20240414,1,,1270,717,FULFILLED,11760.0,2469.6,900.0,15129.6
455,20250523,1,,442,67,FULFILLED,32400.0,6804.0,900.0,40104.0
456,20240723,1,,1109,1487,CANCELLED,83880.0,17614.8,1200.0,102694.8
457,20240926,2,4.0,1107,4,FULFILLED,67590.0,14193.9,0.0,81783.9
458,20250927,1,,1229,23,PAID,12825.0,2693.25,900.0,16418.25
459,20241027,1,,498,2170,FULFILLED,39750.0,8347.5,0.0,48097.5
460,20241215,1,,738,1364,REFUNDED,23760.0,4989.6,0.0,28749.6
461,20240401,1,,1412,327,FULFILLED,15435.0,3241.35,0.0,18676.35
462,20240324,1,,1462,2211,FULFILLED,22140.0,4649.4,1200.0,27989.4
463,20240526,1,,167,900,PAID,45000.0,9450.0,1200.0,55650.0
464,20250829,1,,1066,517,FULFILLED,10800.0,2268.0,900.0,13968.0
465,20240410,2,1.0,1075,1,CANCELLED,37044.0,7779.24,0.0,44823.24
466,20240805,1,,1393,2360,CANCELLED,99450.0,20884.5,0.0,120334.5
467,20250714,1,,181,1085,FULFILLED,54750.0,11497.5,1200.0,67447.5
468,20250102,2,2.0,746,2,FULFILLED,32400.0,6804.0,0.0,39204.0
469,20241029,1,,1188,2144,CREATED,37620.0,7900.2,1500.0,47020.2
470,20250611,1,,803,2869,FULFILLED,39690.0,8334.9,900.0,48924.9
471,20240208,2,2.0,316,2,FULFILLED,14700.0,3087.0,0.0,17787.0
472,20240112,2,1.0,56,1,FULFILLED,34200.0,7182.0,0.0,41382.0
473,20250726,1,,1427,1425,FULFILLED,12348.0,2593.08,900.0,15841.08
474,20250227,1,,1172,27,FULFILLED,32400.0,6804.0,900.0,40104.0
475,20240803,2,1.0,613,1,FULFILLED,14250.0,2992.5,0.0,17242.5
476,20250514,2,2.0,941,2,CANCELLED,22800.0,4788.0,0.0,27588.0
477,20250328,1,,748,1602,FULFILLED,59100.0,12411.0,900.0,72411.0
478,20250517,1,,780,68,FULFILLED,11400.0,2394.0,900.0,14694.0
479,20240208,2,3.0,642,3,CANCELLED,10800.0,2268.0,0.0,13068.0
480,20250709,2,2.0,320,2,FULFILLED,44100.0,9261.0,0.0,53361.0
481,20250608,2,3.0,843,3,FULFILLED,36000.0,7560.0,0.0,43560.0
482,20240129,2,2.0,956,2,FULFILLED,24150.0,5071.5,0.0,29221.5
483,20241207,2,1.0,348,1,REFUNDED,31350.0,6583.5,0.0,37933.5
484,20240108,1,,445,612,FULFILLED,12000.0,2520.0,1200.0,15720.0
485,20250806,1,,758,3156,REFUNDED,26400.0,5544.0,1200.0,33144.0
486,20240627,1,,481,2818,FULFILLED,42750.0,8977.5,1200.0,52927.5
487,20240724,2,3.0,1303,3,FULFILLED,42900.0,9009.0,0.0,51909.0
488,20241231,2,4.0,1020,4,FULFILLED,24000.0,5040.0,0.0,29040.0
489,20240520,1,,1376,1593,REFUNDED,45000.0,9450.0,900.0,55350.0
490,20250824,2,1.0,1083,1,FULFILLED,55920.0,11743.2,0.0,67663.2
491,20240930,2,1.0,760,1,PAID,25500.0,5355.0,0.0,30855.0
492,20241116,2,2.0,1011,2,FULFILLED,10800.0,2268.0,0.0,13068.0
493,20250927,2,3.0,913,3,PAID,30435.0,6391.35,0.0,36826.35
494,20250626,1,,1012,1953,FULFILLED,11760.0,2469.6,1200.0,15429.6
495,20240725,1,,1228,2718,FULFILLED,46305.0,9724.05,1200.0,57229.05
496,20250430,2,3.0,1180,3,CANCELLED,69300.0,14553.0,0.0,83853.0
497,20241114,1,,173,2522,FULFILLED,14700.0,3087.0,1500.0,19287.0
498,20240903,2,1.0,143,1,CREATED,69000.0,14490.0,0.0,83490.0
499,20240903,1,,1036,318,PAID,14700.0,3087.0,900.0,18687.0
500,20250706,1,,829,2139,CANCELLED,14175.0,2976.75,1200.0,18351.75
501,20250411,1,,214,2662,CANCELLED,56400.0,11844.0,1500.0,69744.0
502,20240519,2,1.0,1242,1,FULFILLED,30000.0,6300.0,0.0,36300.0
503,20241003,1,,1379,559,PAID,21600.0,4536.0,900.0,27036.0
504,20250820,1,,1415,3062,FULFILLED,35280.0,7408.8,1200.0,43888.8
505,20250208,1,,511,2531,FULFILLED,22800.0,4788.0,900.0,28488.0
506,20250414,2,2.0,920,2,CANCELLED,34200.0,7182.0,0.0,41382.0
507,20241206,1,,69,611,REFUNDED,35910.0,7541.1,1200.0,44651.1
508,20250710,2,4.0,492,4,PAID,15750.0,3307.5,0.0,19057.5
509,20240603,1,,523,1392,FULFILLED,19440.0,4082.4,900.0,24422.4
510,20250803,1,,1382,60,FULFILLED,44100.0,9261.0,1500.0,54861.0
511,20240902,1,,310,2267,FULFILLED,60600.0,12726.0,1500.0,74826.0
512,20240107,1,,457,2650,PAID,49500.0,10395.0,0.0,59895.0
513,20250916,1,,396,2878,FULFILLED,11760.0,2469.6,900.0,15129.6
514,20241213,2,3.0,538,3,FULFILLED,26460.0,5556.6,0.0,32016.6
515,20241013,2,1.0,6,1,PAID,77100.0,16191.0,0.0,93291.0
516,20240101,1,,733,1421,FULFILLED,14850.0,3118.5,900.0,18868.5
517,20250318,2,1.0,56,1,FULFILLED,89280.0,18748.8,0.0,108028.8
518,20240620,1,,367,2620,FULFILLED,24000.0,5040.0,1500.0,30540.0
519,20250622,2,1.0,812,1,PAID,10800.0,2268.0,0.0,13068.0
520,20240421,1,,669,1410,PAID,49560.0,10407.6,900.0,60867.6
521,20240129,1,,566,2584,FULFILLED,80280.0,16858.8,1500.0,98638.8
522,20240827,1,,1055,2176,FULFILLED,52725.0,11072.25,0.0,63797.25
523,20240826,1,,577,3111,FULFILLED,36000.0,7560.0,900.0,44460.0
524,20240920,2,3.0,689,3,FULFILLED,23520.0,4939.2,0.0,28459.2
525,20240513,2,4.0,787,4,FULFILLED,45000.0,9450.0,0.0,54450.0
526,20240113,1,,32,2191,FULFILLED,21600.0,4536.0,900.0,27036.0
527,20240219,1,,434,1440,FULFILLED,44100.0,9261.0,900.0,54261.0
528,20250519,2,2.0,1470,2,FULFILLED,30000.0,6300.0,0.0,36300.0
529,20240222,2,3.0,226,3,FULFILLED,15000.0,3150.0,0.0,18150.0
530,20241019,1,,1190,3145,PAID,47760.0,10029.6,1200.0,58989.6
531,20240511,1,,1004,1335,FULFILLED,23520.0,4939.2,1500.0,29959.2
532,20241209,2,4.0,1315,4,REFUNDED,33000.0,6930.0,0.0,39930.0
533,20241011,1,,701,66,FULFILLED,13500.0,2835.0,1200.0,17535.0
534,20250428,1,,843,1627,FULFILLED,34200.0,7182.0,1500.0,42882.0
535,20250221,1,,1167,270,FULFILLED,20520.0,4309.2,0.0,24829.2
536,20250409,1,,681,1809,FULFILLED,48216.0,10125.36,1200.0,59541.36
537,20250302,2,4.0,513,4,FULFILLED,36000.0,7560.0,0.0,43560.0
538,20240830,2,1.0,970,1,FULFILLED,34020.0,7144.2,0.0,41164.2
539,20241216,1,,383,1760,PAID,24300.0,5103.0,1500.0,30903.0
540,20250228,1,,527,705,FULFILLED,42768.0,8981.28,1500.0,53249.28
541,20250402,1,,757,159,CANCELLED,10800.0,2268.0,0.0,13068.0
542,20241231,2,3.0,12,3,FULFILLED,12000.0,2520.0,0.0,14520.0
543,20240502,1,,1022,567,FULFILLED,37044.0,7779.24,1200.0,46023.24
544,20240727,1,,619,2381,FULFILLED,14250.0,2992.5,1200.0,18442.5
545,20240323,2,3.0,461,3,FULFILLED,14850.0,3118.5,0.0,17968.5
546,20250328,2,1.0,1454,1,FULFILLED,24696.0,5186.16,0.0,29882.16
547,20241116,1,,1199,406,FULFILLED,23760.0,4989.6,1200.0,29949.6
548,20250602,1,,1398,91,FULFILLED,24000.0,5040.0,1200.0,30240.0
549,20250918,1,,401,119,FULFILLED,29925.0,6284.25,900.0,37109.25
550,20250314,1,,1360,283,FULFILLED,22800.0,4788.0,0.0,27588.0
551,20250415,1,,768,1343,FULFILLED,34020.0,7144.2,1500.0,42664.2
552,20250929,1,,295,463,FULFILLED,34800.0,7308.0,1200.0,43308.0
553,20250424,2,2.0,1270,2,FULFILLED,21600.0,4536.0,0.0,26136.0
554,20240624,2,3.0,999,3,FULFILLED,36000.0,7560.0,0.0,43560.0
555,20250525,1,,264,249,FULFILLED,44100.0,9261.0,1200.0,54561.0
556,20250801,1,,1372,2737,FULFILLED,13500.0,2835.0,1500.0,17835.0
557,20250122,2,1.0,103,1,PAID,29160.0,6123.6,0.0,35283.6
558,20240408,2,3.0,493,3,FULFILLED,29400.0,6174.0,0.0,35574.0
559,20240923,2,4.0,136,4,FULFILLED,45000.0,9450.0,0.0,54450.0
560,20250111,2,1.0,1399,1,PAID,58350.0,12253.5,0.0,70603.5
561,20250508,1,,1364,1353,FULFILLED,47250.0,9922.5,900.0,58072.5
562,20250315,1,,1437,562,PAID,34200.0,7182.0,0.0,41382.0
563,20250604,1,,108,2457,FULFILLED,34200.0,7182.0,900.0,42282.0
564,20240320,2,2.0,1480,2,FULFILLED,12150.0,2551.5,0.0,14701.5
565,20240513,2,4.0,1220,4,FULFILLED,37200.0,7812.0,0.0,45012.0
566,20240610,1,,439,298,CANCELLED,70500.0,14805.0,1200.0,86505.0
567,20250409,1,,68,932,FULFILLED,22800.0,4788.0,1200.0,28788.0
568,20240805,2,4.0,691,4,FULFILLED,27000.0,5670.0,0.0,32670.0
569,20240620,2,4.0,1039,4,CREATED,30780.0,6463.8,0.0,37243.8
570,20250511,2,1.0,1259,1,FULFILLED,11400.0,2394.0,0.0,13794.0
571,20240901,2,1.0,1373,1,FULFILLED,28500.0,5985.0,0.0,34485.0
572,20240421,2,3.0,274,3,FULFILLED,13500.0,2835.0,0.0,16335.0
573,20240901,2,1.0,1372,1,FULFILLED,47250.0,9922.5,0.0,57172.5
574,20240113,1,,1385,2096,FULFILLED,35280.0,7408.8,900.0,43588.8
575,20240328,1,,433,2457,FULFILLED,32400.0,6804.0,1500.0,40704.0
576,20250429,2,1.0,531,1,CANCELLED,39690.0,8334.9,0.0,48024.9
577,20240531,1,,1152,1450,PAID,21600.0,4536.0,1200.0,27336.0
578,20250115,2,2.0,1031,2,FULFILLED,36000.0,7560.0,0.0,43560.0
579,20241118,2,1.0,524,1,FULFILLED,14962.5,3142.12,0.0,18104.62
580,20250501,1,,196,279,FULFILLED,13200.0,2772.0,1200.0,17172.0
581,20240507,1,,90,498,CANCELLED,57096.0,11990.16,1200.0,70286.16
582,20240331,1,,1426,791,FULFILLED,13500.0,2835.0,1500.0,17835.0
583,20241007,1,,844,2497,FULFILLED,21600.0,4536.0,900.0,27036.0
584,20241205,1,,1440,1933,REFUNDED,35280.0,7408.8,900.0,43588.8
585,20240617,1,,978,1918,REFUNDED,25260.0,5304.6,900.0,31464.6
586,20240520,2,3.0,1150,3,FULFILLED,25800.0,5418.0,0.0,31218.0
587,20250825,1,,402,808,PAID,41400.0,8694.0,900.0,50994.0
588,20241231,2,2.0,334,2,FULFILLED,16170.0,3395.7,0.0,19565.7
589,20250219,1,,99,1282,CREATED,65760.0,13809.6,1500.0,81069.6
590,20250801,2,1.0,1420,1,FULFILLED,25470.0,5348.7,0.0,30818.7
591,20240629,1,,903,1082,FULFILLED,57712.5,12119.62,1200.0,71032.12
592,20241025,1,,258,654,FULFILLED,24000.0,5040.0,900.0,29940.0
593,20240223,2,2.0,223,2,CANCELLED,21600.0,4536.0,0.0,26136.0
594,20240805,2,3.0,376,3,FULFILLED,35280.0,7408.8,0.0,42688.8
595,20250312,1,,919,847,FULFILLED,42750.0,8977.5,900.0,52627.5
596,20241109,1,,900,41,FULFILLED,25695.0,5395.95,900.0,31990.95
597,20240812,2,1.0,639,1,FULFILLED,47025.0,9875.25,0.0,56900.25
598,20240225,1,,188,1543,FULFILLED,67620.0,14200.2,1200.0,83020.2
599,20241023,2,4.0,147,4,PAID,24696.0,5186.16,0.0,29882.16
600,20240229,1,,1119,529,FULFILLED,45000.0,9450.0,1200.0,55650.0
601,20250111,1,,41,728,PAID,40500.0,8505.0,0.0,49005.0
602,20240905,1,,589,2594,PAID,14250.0,2992.5,0.0,17242.5
603,20241205,1,,358,2069,FULFILLED,42525.0,8930.25,1200.0,52655.25
604,20250508,1,,358,1817,FULFILLED,33948.0,7129.08,0.0,41077.08
605,20241028,1,,855,840,FULFILLED,48510.0,10187.1,1200.0,59897.1
606,20240613,2,2.0,142,2,FULFILLED,10584.0,2222.64,0.0,12806.64
607,20240219,2,3.0,79,3,FULFILLED,12150.0,2551.5,0.0,14701.5
608,20240602,1,,338,443,FULFILLED,29160.0,6123.6,900.0,36183.6
609,20241116,2,1.0,1019,1,FULFILLED,54000.0,11340.0,0.0,65340.0
610,20240525,2,2.0,590,2,PAID,37620.0,7900.2,0.0,45520.2
611,20250426,1,,1120,2137,FULFILLED,71370.0,14987.7,1200.0,87557.7
612,20240816,1,,1154,2238,FULFILLED,23520.0,4939.2,1500.0,29959.2
613,20250515,1,,1228,911,FULFILLED,32400.0,6804.0,900.0,40104.0
614,20250817,1,,172,1078,FULFILLED,25080.0,5266.8,900.0,31246.8
615,20250201,2,3.0,593,3,FULFILLED,74454.0,15635.34,0.0,90089.34
616,20240131,2,2.0,681,2,FULFILLED,30000.0,6300.0,0.0,36300.0
617,20250423,1,,840,486,FULFILLED,48300.0,10143.0,0.0,58443.0
618,20240620,1,,1145,35,PAID,31752.0,6667.92,900.0,39319.92
619,20250115,1,,412,2750,PAID,30000.0,6300.0,900.0,37200.0
620,20250727,1,,400,2865,FULFILLED,23520.0,4939.2,900.0,29359.2
621,20240220,1,,698,181,FULFILLED,35280.0,7408.8,900.0,43588.8
622,20241024,1,,751,2750,FULFILLED,69300.0,14553.0,900.0,84753.0
623,20250617,1,,1495,576,FULFILLED,55752.0,11707.92,1200.0,68659.92
624,20241018,1,,1207,1211,FULFILLED,84870.0,17822.7,1500.0,104192.7
625,20240616,2,2.0,691,2,FULFILLED,28500.0,5985.0,0.0,34485.0
626,20241105,2,4.0,144,4,FULFILLED,37500.0,7875.0,0.0,45375.0
627,20240709,2,3.0,136,3,FULFILLED,83340.0,17501.4,0.0,100841.4
628,20240228,2,2.0,984,2,FULFILLED,42525.0,8930.25,0.0,51455.25
629,20240702,2,4.0,165,4,FULFILLED,38808.0,8149.68,0.0,46957.68
630,20250129,1,,893,2282,PAID,60564.0,12718.44,0.0,73282.44
631,20250416,1,,1117,2472,FULFILLED,27000.0,5670.0,1200.0,33870.0
632,20240911,2,3.0,992,3,FULFILLED,36825.0,7733.25,0.0,44558.25
633,20241014,2,3.0,1325,3,FULFILLED,35280.0,7408.8,0.0,42688.8
634,20240730,2,4.0,232,4,FULFILLED,37044.0,7779.24,0.0,44823.24
635,20240925,1,,1051,1385,FULFILLED,39690.0,8334.9,900.0,48924.9
636,20250224,2,1.0,809,1,REFUNDED,70656.0,14837.76,0.0,85493.76
637,20241007,1,,442,510,CANCELLED,21600.0,4536.0,0.0,26136.0
638,20250121,2,4.0,385,4,FULFILLED,31752.0,6667.92,0.0,38419.92
639,20240127,2,3.0,24,3,FULFILLED,28350.0,5953.5,0.0,34303.5
640,20240220,2,3.0,548,3,FULFILLED,44100.0,9261.0,0.0,53361.0
641,20240419,1,,1429,211,CREATED,31350.0,6583.5,1500.0,39433.5
642,20250221,2,2.0,1417,2,FULFILLED,12348.0,2593.08,0.0,14941.08
643,20240927,1,,750,2565,FULFILLED,62910.0,13211.1,1500.0,77621.1
644,20241013,1,,1451,1888,FULFILLED,54525.0,11450.25,0.0,65975.25
645,20240210,1,,1147,1154,FULFILLED,19440.0,4082.4,1200.0,24722.4
646,20250902,1,,1489,2965,PAID,92310.0,19385.1,1500.0,113195.1
647,20250316,1,,1216,38,FULFILLED,50280.0,10558.8,0.0,60838.8
648,20240723,1,,758,1409,CANCELLED,14700.0,3087.0,900.0,18687.0
649,20240724,1,,1297,1560,REFUNDED,45000.0,9450.0,1200.0,55650.0
650,20250707,1,,561,571,FULFILLED,39600.0,8316.0,900.0,48816.0
651,20250915,1,,1017,2952,FULFILLED,30780.0,6463.8,900.0,38143.8
652,20250610,1,,404,528,FULFILLED,10800.0,2268.0,900.0,13968.0
653,20240824,2,4.0,31,4,PAID,23520.0,4939.2,0.0,28459.2
654,20250408,1,,648,2732,FULFILLED,13500.0,2835.0,1500.0,17835.0
655,20240820,1,,157,2384,PAID,36000.0,7560.0,900.0,44460.0
656,20250219,2,1.0,527,1,FULFILLED,28350.0,5953.5,0.0,34303.5
657,20250605,1,,6,615,PAID,14700.0,3087.0,900.0,18687.0
658,20240609,1,,108,610,FULFILLED,34200.0,7182.0,1200.0,42582.0
659,20240829,1,,1469,1539,FULFILLED,41325.0,8678.25,900.0,50903.25
660,20241204,2,3.0,414,3,CANCELLED,25200.0,5292.0,0.0,30492.0
661,20240409,1,,1285,1144,FULFILLED,87637.5,18403.88,0.0,106041.38
662,20240531,1,,1394,3201,FULFILLED,31350.0,6583.5,1500.0,39433.5
663,20241113,2,2.0,473,2,FULFILLED,12150.0,2551.5,0.0,14701.5
664,20240610,2,1.0,366,1,CANCELLED,11760.0,2469.6,0.0,14229.6
665,20250419,1,,1394,404,FULFILLED,45000.0,9450.0,1500.0,55950.0
666,20250410,2,1.0,1484,1,FULFILLED,32340.0,6791.4,0.0,39131.4
667,20250527,1,,171,3129,FULFILLED,23520.0,4939.2,1200.0,29659.2
668,20250628,2,3.0,1262,3,FULFILLED,27000.0,5670.0,0.0,32670.0
669,20240913,1,,1123,1922,CANCELLED,32400.0,6804.0,1500.0,40704.0
670,20240915,1,,343,2762,FULFILLED,56700.0,11907.0,1200.0,69807.0
671,20240619,1,,1433,2554,PAID,32400.0,6804.0,0.0,39204.0
672,20240503,1,,1100,2308,FULFILLED,24000.0,5040.0,1200.0,30240.0
673,20240417,1,,73,3083,FULFILLED,12540.0,2633.4,900.0,16073.4
674,20250621,2,3.0,1165,3,FULFILLED,44100.0,9261.0,0.0,53361.0
675,20250717,2,3.0,383,3,FULFILLED,40500.0,8505.0,0.0,49005.0
676,20250621,1,,1313,123,FULFILLED,24000.0,5040.0,1500.0,30540.0
677,20241027,2,2.0,997,2,FULFILLED,48510.0,10187.1,0.0,58697.1
678,20241217,2,1.0,3,1,FULFILLED,62460.0,13116.6,0.0,75576.6
679,20240522,1,,323,2578,FULFILLED,25200.0,5292.0,1200.0,31692.0
680,20240416,1,,961,123,FULFILLED,40500.0,8505.0,1200.0,50205.0
681,20241206,2,2.0,1130,2,FULFILLED,35910.0,7541.1,0.0,43451.1
682,20241108,1,,318,1671,FULFILLED,45000.0,9450.0,1200.0,55650.0
