shipment_sk,shipped_date_id,shipped_at_time,delivered_date_id,delivered_at_time,customer_sk,channel_sk,store_sk,location_sk,carrier,tracking_number
308,20240913,19:02:18,20240918,19:02:18,800,1,,3193,Correo Argentino,TRK-5G2YLFVGPI
309,20240328,22:35:18,20240331,22:35:18,757,1,,1366,Correo Argentino,TRK-OYGHVQIZD8
310,,,,,1194,2,1.0,1,PICKUP,
311,20250105,06:32:45,20250107,06:32:45,673,1,,1712,Correo Argentino,TRK-71ZKV4IASM
312,20250107,14:43:16,20250108,14:43:16,1266,2,2.0,2,PICKUP,
313,20250223,16:09:03,20250224,16:09:03,7,2,2.0,2,PICKUP,
314,20250519,21:05:53,20250520,21:05:53,1040,2,3.0,3,PICKUP,
315,20241016,05:46:27,20241019,05:46:27,873,1,,2430,Correo Argentino,TRK-R04JCRW9A8
316,20250506,03:09:01,20250509,03:09:01,1336,1,,2185,Correo Argentino,TRK-UVM6N6PWE3
317,20250427,15:42:15,20250428,15:42:15,708,2,1.0,1,PICKUP,
318,20240817,16:27:24,20240821,16:27:24,380,1,,742,Correo Argentino,TRK-5C5MWBWACJ
319,20241006,02:46:46,20241007,02:46:46,634,2,4.0,4,PICKUP,
320,20240421,06:29:45,20240423,06:29:45,578,1,,2483,Correo Argentino,TRK-MA57CRCPJ8
321,20250819,03:45:44,20250823,03:45:44,1479,1,,517,Correo Argentino,TRK-DXIS15425W
322,20250803,08:12:50,20250806,08:12:50,1399,1,,3181,Correo Argentino,TRK-XK02RA81RX
323,20241120,17:14:29,20241121,17:14:29,522,2,4.0,4,PICKUP,
324,20250401,23:13:07,20250402,23:13:07,247,2,1.0,1,PICKUP,
325,20250111,15:52:32,20250112,15:52:32,96,2,4.0,4,PICKUP,
326,20241014,13:04:08,20241015,13:04:08,798,2,2.0,2,PICKUP,
327,20240617,15:06:25,20240622,15:06:25,21,1,,2820,Correo Argentino,TRK-P5JG6V39HM
328,20250110,08:07:28,20250113,08:07:28,1236,1,,1160,Correo Argentino,TRK-MDVMWTRSHR
329,20250211,21:56:23,20250215,21:56:23,130,1,,2634,Correo Argentino,TRK-PJI9TT96J6
330,20240316,11:29:09,20240319,11:29:09,169,1,,1195,Correo Argentino,TRK-TKIZIWWL0A
331,20241214,09:37:58,20241215,09:37:58,973,2,2.0,2,PICKUP,
332,20241225,08:30:16,20241228,08:30:16,1449,1,,1764,Correo Argentino,TRK-4K0RCSFKJZ
333,20250918,18:50:29,20250921,18:50:29,210,1,,2680,Correo Argentino,TRK-8DHCBZCXQU
334,,,,,737,1,,2292,Correo Argentino,
335,20250508,03:30:02,20250512,03:30:02,1350,1,,1059,Correo Argentino,TRK-ITBJQCU49B
336,20240211,20:22:45,20240215,20:22:45,170,1,,1428,Correo Argentino,TRK-OJCVJ0S121
337,20240720,06:43:12,20240724,06:43:12,217,1,,1796,Correo Argentino,TRK-0W710RWTCM
338,20240913,01:56:03,20240915,01:56:03,254,1,,2438,Correo Argentino,TRK-PCJPUF7VXQ
339,20240323,09:06:07,20240325,09:06:07,1400,1,,1653,Correo Argentino,TRK-PRYVF3TIVE
340,,,,,1213,1,,2202,Correo Argentino,
341,20240806,18:48:50,20240808,18:48:50,1410,1,,3049,Correo Argentino,TRK-4TFRX245GB
342,20241221,11:45:16,20241222,11:45:16,128,2,2.0,2,PICKUP,
343,20241007,10:08:07,20241011,10:08:07,499,1,,601,Correo Argentino,TRK-3TH5619XPL
344,20240812,01:43:35,20240814,01:43:35,494,1,,2683,Correo Argentino,TRK-W803CQEXUF
345,20240724,04:32:16,20240726,04:32:16,755,1,,2503,Correo Argentino,TRK-PMIAY8MLNC
346,20240502,22:42:44,20240504,22:42:44,518,1,,2592,Correo Argentino,TRK-90NLU6H2FO
347,20250312,07:52:46,20250313,07:52:46,1171,2,4.0,4,PICKUP,
348,20240819,17:55:12,20240821,17:55:12,1261,1,,1440,Correo Argentino,TRK-N1V96NIX9T
349,20241115,02:49:32,20241116,02:49:32,468,2,4.0,4,PICKUP,
350,20240830,01:03:26,20240902,01:03:26,503,1,,2651,Correo Argentino,TRK-H5BQD2UGQB
351,20240318,02:37:52,20240319,02:37:52,1073,2,3.0,3,PICKUP,
352,20240503,23:42:15,20240504,23:42:15,997,2,1.0,1,PICKUP,
353,20250217,13:46:26,20250222,13:46:26,435,1,,2445,Correo Argentino,TRK-CDC9YPP0KL
354,20250508,12:58:38,20250509,12:58:38,1401,2,4.0,4,PICKUP,
355,20250510,11:09:10,20250515,11:09:10,202,1,,1194,Correo Argentino,TRK-OET37PJ6JA
356,20241210,11:32:22,20241215,11:32:22,920,1,,173,Correo Argentino,TRK-WBXD9JIFZ7
357,20250606,02:50:54,20250609,02:50:54,1101,1,,1472,Correo Argentino,TRK-R7Z3UORWAO
358,20240301,22:09:52,20240305,22:09:52,305,1,,1215,Correo Argentino,TRK-4E0RK1Y2AX
359,20250709,15:28:42,20250711,15:28:42,268,1,,2817,Correo Argentino,TRK-3DYJXM8OG9
360,20240709,10:50:51,20240710,10:50:51,636,2,3.0,3,PICKUP,
361,20240923,16:43:39,20240924,16:43:39,736,2,4.0,4,PICKUP,
362,20250120,11:36:36,20250123,11:36:36,938,1,,227,Correo Argentino,TRK-XKUAQ6XCBU
363,20240815,11:12:23,20240819,11:12:23,356,1,,2341,Correo Argentino,TRK-130IYMN8X9
364,20240608,21:33:38,20240611,21:33:38,544,1,,406,Correo Argentino,TRK-CDCOWDXCJ1
365,20250818,21:55:14,20250819,21:55:14,952,2,2.0,2,PICKUP,
366,20250821,07:05:53,20250825,07:05:53,1016,1,,398,Correo Argentino,TRK-QZUSOFVD2M
367,20250716,23:00:00,20250721,23:00:00,1183,1,,449,Correo Argentino,TRK-04NWF222GT
368,20250420,10:14:53,20250423,10:14:53,1154,1,,1665,Correo Argentino,TRK-0QU3G58K4N
369,,,,,1056,1,,2061,Correo Argentino,
370,20241211,05:34:37,20241212,05:34:37,666,2,1.0,1,PICKUP,
371,20250818,16:20:56,20250819,16:20:56,1010,2,2.0,2,PICKUP,
372,20240116,17:05:29,20240120,17:05:29,977,1,,669,Correo Argentino,TRK-QPX17NQGFX
373,20240822,16:26:48,20240824,16:26:48,172,1,,1165,Correo Argentino,TRK-L15FV8ZC6P
374,20240219,11:24:48,20240221,11:24:48,1179,1,,962,Correo Argentino,TRK-V9OB7NBQW3
375,20250414,23:37:30,20250415,23:37:30,1048,2,2.0,2,PICKUP,
376,20250625,14:50:30,20250627,14:50:30,480,1,,2572,Correo Argentino,TRK-JT6GK3LV32
377,20241215,01:03:23,20241216,01:03:23,164,2,2.0,2,PICKUP,
378,20240802,04:41:33,20240803,04:41:33,902,2,1.0,1,PICKUP,
379,20250906,07:19:50,20250911,07:19:50,1096,1,,442,Correo Argentino,TRK-B8MS9TKYJX
380,20250616,09:45:42,20250622,09:45:42,1208,1,,2804,Correo Argentino,TRK-V457GNVBA4
381,20240613,20:39:36,20240614,20:39:36,538,2,2.0,2,PICKUP,
382,20250519,06:44:05,20250523,06:44:05,695,1,,1403,Correo Argentino,TRK-ZDHM025LPT
383,20240622,23:15:32,20240627,23:15:32,766,1,,1821,Correo Argentino,TRK-5FX580NSNT
384,20241120,17:17:56,20241121,17:17:56,295,2,2.0,2,PICKUP,
385,20250609,18:56:06,20250613,18:56:06,864,1,,705,Correo Argentino,TRK-Q041R1JKEW
386,20240511,06:59:21,20240512,06:59:21,314,2,2.0,2,PICKUP,
387,20241023,00:50:57,20241024,00:50:57,299,2,1.0,1,PICKUP,
388,20250328,11:40:03,20250402,11:40:03,786,1,,1285,Correo Argentino,TRK-SSMUSJ1H3E
389,20240604,02:31:09,20240606,02:31:09,356,1,,3017,Correo Argentino,TRK-U8CS0KFD86
390,20240504,21:05:32,20240509,21:05:32,792,1,,2065,Correo Argentino,TRK-H4EM5GOTUA
391,20240317,05:40:23,20240321,05:40:23,88,1,,1077,Correo Argentino,TRK-NN5IO7R6FW
392,20240208,17:19:39,20240210,17:19:39,1426,1,,1346,Correo Argentino,TRK-38DHEVPB5V
393,20240815,21:40:43,20240816,21:40:43,1,2,2.0,2,PICKUP,
394,20240320,04:53:22,20240321,04:53:22,803,2,3.0,3,PICKUP,
395,20250801,00:27:59,20250804,00:27:59,589,1,,2934,Correo Argentino,TRK-O6RMAO5XXY
396,20240601,10:54:27,20240602,10:54:27,1238,2,3.0,3,PICKUP,
397,20240815,09:23:50,20240818,09:23:50,293,1,,1043,Correo Argentino,TRK-VHWB2ASFLX
398,20250706,06:59:31,20250710,06:59:31,882,1,,496,Correo Argentino,TRK-7RJBN9QB1J
399,20240330,05:52:21,20240403,05:52:21,913,1,,3172,Correo Argentino,TRK-6T7CYX97I9
400,20241003,15:43:00,20241004,15:43:00,960,2,2.0,2,PICKUP,
401,20250313,03:19:03,20250314,03:19:03,1084,2,1.0,1,PICKUP,
402,20250624,15:21:47,20250625,15:21:47,1411,2,2.0,2,PICKUP,
403,20241220,02:19:07,20241222,02:19:07,889,1,,1351,Correo Argentino,TRK-U9LOL3D7CI
404,20241215,05:29:57,20241218,05:29:57,814,1,,1075,Correo Argentino,TRK-TC8SJKG4RE
405,20250313,03:49:21,20250317,03:49:21,293,1,,1501,Correo Argentino,TRK-VOIWATX5JT
406,20240820,15:05:48,20240823,15:05:48,1121,1,,568,Correo Argentino,TRK-1PHJHDDQEF
407,20240825,07:28:12,20240826,07:28:12,696,2,1.0,1,PICKUP,
408,,,,,331,1,,2783,Correo Argentino,
409,20241113,23:19:51,20241116,23:19:51,106,1,,1901,Correo Argentino,TRK-PWVT6U7916
410,,,,,918,2,2.0,2,PICKUP,
411,20250721,07:48:11,20250723,07:48:11,305,1,,2334,Correo Argentino,TRK-JP95F9HPKQ
412,20241109,18:46:04,20241114,18:46:04,381,1,,3108,Correo Argentino,TRK-KZVJH5OZYR
413,20241119,11:51:26,20241120,11:51:26,176,2,3.0,3,PICKUP,
414,,,,,1269,2,2.0,2,PICKUP,
415,20250513,10:30:45,20250518,10:30:45,128,1,,1304,Correo Argentino,TRK-L4AO4WV7AR
416,20250430,04:14:09,20250501,04:14:09,424,2,2.0,2,PICKUP,
417,,,,,7,2,4.0,4,PICKUP,
418,20240330,22:37:37,20240331,22:37:37,105,2,3.0,3,PICKUP,
419,20240628,18:10:46,20240630,18:10:46,1415,1,,984,Correo Argentino,TRK-S1SBDXG97S
420,20240323,18:53:53,20240326,18:53:53,283,1,,941,Correo Argentino,TRK-MN41R7CX7M
421,20241209,08:36:14,20241210,08:36:14,1430,2,2.0,2,PICKUP,
422,20240901,14:04:20,20240906,14:04:20,673,1,,2831,Correo Argentino,TRK-4VUVA1SI69
423,20250223,19:59:29,20250226,19:59:29,1419,1,,2928,Correo Argentino,TRK-V7NAQGU5IO
424,20250609,00:53:32,20250610,00:53:32,39,2,1.0,1,PICKUP,
425,20240710,03:55:21,20240715,03:55:21,189,1,,6,Correo Argentino,TRK-KVON3UQ1IK
426,20250926,16:19:43,20250927,16:19:43,526,2,2.0,2,PICKUP,
427,20240711,03:32:53,20240714,03:32:53,790,1,,874,Correo Argentino,TRK-QS9D3R3040
428,20240707,14:03:01,20240712,14:03:01,464,1,,1238,Correo Argentino,TRK-5YWNFJ9N6N
429,,,,,262,1,,2189,Correo Argentino,
430,20250412,13:57:39,20250413,13:57:39,1051,2,1.0,1,PICKUP,
431,20250129,15:07:57,20250205,15:07:57,582,1,,2752,Correo Argentino,TRK-WXXDW2MVHP
432,20250907,03:13:28,20250911,03:13:28,3,1,,1934,Correo Argentino,TRK-YU4IJ0W80F
433,20240121,12:03:01,20240123,12:03:01,678,1,,67,Correo Argentino,TRK-8SMQP72T4Y
434,20250110,14:39:57,20250113,14:39:57,369,1,,1834,Correo Argentino,TRK-6Q73SMQL2T
435,20240413,15:35:44,20240418,15:35:44,71,1,,1894,Correo Argentino,TRK-IDR6X0ACCH
436,20240520,15:46:28,20240523,15:46:28,1251,1,,3078,Correo Argentino,TRK-AA0C5HDFUB
437,20240817,07:02:29,20240818,07:02:29,143,2,4.0,4,PICKUP,
438,20241102,14:32:14,20241107,14:32:14,126,1,,73,Correo Argentino,TRK-JWY0TN1QAI
439,20250503,02:49:15,20250504,02:49:15,945,2,4.0,4,PICKUP,
440,20240105,11:07:12,20240108,11:07:12,592,1,,3164,Correo Argentino,TRK-MD4F9HG3SD
441,20241028,14:14:44,20241029,14:14:44,462,2,2.0,2,PICKUP,
442,20240319,14:42:42,20240323,14:42:42,274,1,,627,Correo Argentino,TRK-P0LK5MVLTM
443,20240524,06:17:42,20240525,06:17:42,703,2,3.0,3,PICKUP,
444,,,,,723,2,1.0,1,PICKUP,
445,20250117,14:39:25,20250121,14:39:25,310,1,,69,Correo Argentino,TRK-Z0OX2G8UC7
446,20240723,07:46:04,20240724,07:46:04,410,2,2.0,2,PICKUP,
447,20240814,10:17:13,20240817,10:17:13,495,1,,1228,Correo Argentino,TRK-P6I5GSE146
448,20241109,13:47:03,20241112,13:47:03,457,1,,2613,Correo Argentino,TRK-WKJQZ4AA3P
449,20250111,11:23:27,20250112,11:23:27,852,2,1.0,1,PICKUP,
450,20240403,04:40:15,20240407,04:40:15,793,1,,2005,Correo Argentino,TRK-SK9ZYEREPR
451,20240907,20:44:17,20240909,20:44:17,789,1,,1384,Correo Argentino,TRK-V1L0BZIPL3
452,20240410,13:58:16,20240411,13:58:16,1075,2,4.0,4,PICKUP,
453,20250301,05:03:37,20250303,05:03:37,814,1,,2031,Correo Argentino,TRK-NC4Z99CA26
454,20240415,03:38:14,20240418,03:38:14,1270,1,,717,Correo Argentino,TRK-107M4SQ86X
455,20250524,14:15:23,20250529,14:15:23,442,1,,67,Correo Argentino,TRK-QLXXGV6W0D
456,,,,,1109,1,,1487,Correo Argentino,
457,20240926,04:59:36,20240927,04:59:36,1107,2,4.0,4,PICKUP,
458,20250928,07:42:51,20251002,07:42:51,1229,1,,23,Correo Argentino,TRK-Y2B73RRFKR
459,20241028,01:52:38,20241104,01:52:38,498,1,,2170,Correo Argentino,TRK-5QH1PTXGSR
460,20241216,00:00:47,20241220,00:00:47,738,1,,1364,Correo Argentino,TRK-MIKWMVW9KQ
461,20240402,20:37:23,20240404,20:37:23,1412,1,,327,Correo Argentino,TRK-XI7FCYQ8QD
462,20240325,20:13:56,20240330,20:13:56,1462,1,,2211,Correo Argentino,TRK-CWD7X2N8LY
463,20240527,20:10:54,20240601,20:10:54,167,1,,900,Correo Argentino,TRK-PLU4XODBSQ
464,20250830,20:20:17,20250903,20:20:17,1066,1,,517,Correo Argentino,TRK-D2VSOEZFDJ
465,,,,,1075,2,1.0,1,PICKUP,
466,,,,,1393,1,,2360,Correo Argentino,
467,20250715,20:07:18,20250719,20:07:18,181,1,,1085,Correo Argentino,TRK-26BOCEIAJX
468,20250102,14:24:27,20250103,14:24:27,746,2,2.0,2,PICKUP,
469,20241030,13:42:38,20241102,13:42:38,1188,1,,2144,Correo Argentino,TRK-ONUKKQ6AQL
470,20250612,17:04:37,20250617,17:04:37,803,1,,2869,Correo Argentino,TRK-4Q40I1MCY2
471,20240208,09:06:15,20240209,09:06:15,316,2,2.0,2,PICKUP,
472,20240112,17:02:05,20240113,17:02:05,56,2,1.0,1,PICKUP,
473,20250727,01:37:30,20250731,01:37:30,1427,1,,1425,Correo Argentino,TRK-P4FC06HGFL
474,20250228,11:28:55,20250303,11:28:55,1172,1,,27,Correo Argentino,TRK-M9NRAUZ73B
475,20240803,20:26:23,20240804,20:26:23,613,2,1.0,1,PICKUP,
476,,,,,941,2,2.0,2,PICKUP,
477,20250329,10:47:01,20250402,10:47:01,748,1,,1602,Correo Argentino,TRK-SKYKZ1GWJI
478,20250518,00:18:39,20250522,00:18:39,780,1,,68,Correo Argentino,TRK-MOX9FXQ6S2
479,,,,,642,2,3.0,3,PICKUP,
480,20250709,11:19:44,20250710,11:19:44,320,2,2.0,2,PICKUP,
481,20250608,22:14:21,20250609,22:14:21,843,2,3.0,3,PICKUP,
482,20240129,17:59:13,20240130,17:59:13,956,2,2.0,2,PICKUP,
483,20241207,05:32:30,20241208,05:32:30,348,2,1.0,1,PICKUP,
484,20240109,05:58:36,20240113,05:58:36,445,1,,612,Correo Argentino,TRK-2TE8ECZG04
485,20250807,15:11:59,20250811,15:11:59,758,1,,3156,Correo Argentino,TRK-L0G7TP20PV
486,20240628,19:54:34,20240701,19:54:34,481,1,,2818,Correo Argentino,TRK-X4XSQ60MV6
487,20240724,14:09:03,20240725,14:09:03,1303,2,3.0,3,PICKUP,
488,20241231,15:20:44,20250101,15:20:44,1020,2,4.0,4,PICKUP,
489,20240521,00:51:46,20240523,00:51:46,1376,1,,1593,Correo Argentino,TRK-TAIAUXY9OR
490,20250824,14:12:37,20250825,14:12:37,1083,2,1.0,1,PICKUP,
491,20240930,00:08:59,20241001,00:08:59,760,2,1.0,1,PICKUP,
492,20241116,19:56:41,20241117,19:56:41,1011,2,2.0,2,PICKUP,
493,20250927,18:24:33,20250928,18:24:33,913,2,3.0,3,PICKUP,
494,20250627,17:06:51,20250629,17:06:51,1012,1,,1953,Correo Argentino,TRK-UMZT2EODA5
495,20240726,12:00:44,20240729,12:00:44,1228,1,,2718,Correo Argentino,TRK-SK2MLFDTLT
496,,,,,1180,2,3.0,3,PICKUP,
497,20241115,22:30:11,20241118,22:30:11,173,1,,2522,Correo Argentino,TRK-ZAF7FR7M4K
498,20240903,11:44:03,20240904,11:44:03,143,2,1.0,1,PICKUP,
499,20240904,11:41:38,20240907,11:41:38,1036,1,,318,Correo Argentino,TRK-0N8O1S9KT9
500,,,,,829,1,,2139,Correo Argentino,
501,,,,,214,1,,2662,Correo Argentino,
502,20240519,07:17:57,20240520,07:17:57,1242,2,1.0,1,PICKUP,
503,20241004,03:51:30,20241008,03:51:30,1379,1,,559,Correo Argentino,TRK-QDM330FLOC
504,20250821,13:35:54,20250823,13:35:54,1415,1,,3062,Correo Argentino,TRK-3VLY26Y7XP
505,20250209,02:50:08,20250213,02:50:08,511,1,,2531,Correo Argentino,TRK-GIYRNQ1M3A
506,,,,,920,2,2.0,2,PICKUP,
507,20241207,05:32:58,20241212,05:32:58,69,1,,611,Correo Argentino,TRK-C51SJ92IEU
508,20250710,18:14:18,20250711,18:14:18,492,2,4.0,4,PICKUP,
509,20240604,20:23:50,20240608,20:23:50,523,1,,1392,Correo Argentino,TRK-KZ96U4OO1E
510,20250804,00:05:53,20250809,00:05:53,1382,1,,60,Correo Argentino,TRK-D4DJXMVMTY
511,20240903,00:22:45,20240906,00:22:45,310,1,,2267,Correo Argentino,TRK-3ED46KIHOK
512,20240108,07:18:50,20240115,07:18:50,457,1,,2650,Correo Argentino,TRK-APXETGCJ7L
513,20250917,22:58:59,20250919,22:58:59,396,1,,2878,Correo Argentino,TRK-NZAF9KW51D
514,20241213,02:47:30,20241214,02:47:30,538,2,3.0,3,PICKUP,
515,20241013,16:10:02,20241014,16:10:02,6,2,1.0,1,PICKUP,
516,20240102,18:07:21,20240106,18:07:21,733,1,,1421,Correo Argentino,TRK-CXLZE639KW
517,20250318,17:57:55,20250319,17:57:55,56,2,1.0,1,PICKUP,
518,20240621,05:16:44,20240626,05:16:44,367,1,,2620,Correo Argentino,TRK-1Y2D6UNUWI
519,20250622,17:51:56,20250623,17:51:56,812,2,1.0,1,PICKUP,
520,20240422,00:22:18,20240426,00:22:18,669,1,,1410,Correo Argentino,TRK-YEJL0TI4NR
521,20240130,21:32:00,20240204,21:32:00,566,1,,2584,Correo Argentino,TRK-C6CGELVD3D
522,20240828,03:44:31,20240903,03:44:31,1055,1,,2176,Correo Argentino,TRK-WOQIH029NL
523,20240827,16:09:08,20240829,16:09:08,577,1,,3111,Correo Argentino,TRK-83NC8MQ5S4
524,20240920,18:04:41,20240921,18:04:41,689,2,3.0,3,PICKUP,
525,20240513,20:34:58,20240514,20:34:58,787,2,4.0,4,PICKUP,
526,20240114,03:58:31,20240119,03:58:31,32,1,,2191,Correo Argentino,TRK-WXW0SQGOVX
527,20240220,10:18:19,20240222,10:18:19,434,1,,1440,Correo Argentino,TRK-C52R3AKEZ7
528,20250519,01:14:06,20250520,01:14:06,1470,2,2.0,2,PICKUP,
529,20240222,18:32:18,20240223,18:32:18,226,2,3.0,3,PICKUP,
530,20241020,07:14:33,20241023,07:14:33,1190,1,,3145,Correo Argentino,TRK-OPBL120ETC
531,20240512,02:35:07,20240515,02:35:07,1004,1,,1335,Correo Argentino,TRK-2J1WMPQ30V
532,20241209,06:49:56,20241210,06:49:56,1315,2,4.0,4,PICKUP,
533,20241012,07:14:37,20241016,07:14:37,701,1,,66,Correo Argentino,TRK-6OQNFC3Y0S
534,20250429,19:51:50,20250503,19:51:50,843,1,,1627,Correo Argentino,TRK-JMHJ6C6AB5
535,20250222,16:44:18,20250225,16:44:18,1167,1,,270,Correo Argentino,TRK-GRBKCY7QFU
536,20250410,01:16:49,20250415,01:16:49,681,1,,1809,Correo Argentino,TRK-FQMJ22OIGK
537,20250302,08:01:17,20250303,08:01:17,513,2,4.0,4,PICKUP,
538,20240830,05:40:41,20240831,05:40:41,970,2,1.0,1,PICKUP,
539,20241217,09:10:50,20241222,09:10:50,383,1,,1760,Correo Argentino,TRK-YG8CV71E4F
540,20250301,07:25:00,20250304,07:25:00,527,1,,705,Correo Argentino,TRK-OWMWGOSNST
541,,,,,757,1,,159,Correo Argentino,
542,20241231,07:45:35,20250101,07:45:35,12,2,3.0,3,PICKUP,
543,20240503,13:39:33,20240505,13:39:33,1022,1,,567,Correo Argentino,TRK-VS1VUCAHOG
544,20240728,16:42:38,20240802,16:42:38,619,1,,2381,Correo Argentino,TRK-JDZO392PTG
545,20240323,12:27:13,20240324,12:27:13,461,2,3.0,3,PICKUP,
546,20250328,18:59:40,20250329,18:59:40,1454,2,1.0,1,PICKUP,
547,20241117,08:47:00,20241121,08:47:00,1199,1,,406,Correo Argentino,TRK-FF4YEX324G
548,20250603,23:16:25,20250606,23:16:25,1398,1,,91,Correo Argentino,TRK-9Z9CPCYWC9
549,20250919,08:31:23,20250923,08:31:23,401,1,,119,Correo Argentino,TRK-MTB77MEUUY
550,20250315,05:14:47,20250319,05:14:47,1360,1,,283,Correo Argentino,TRK-IQA123NCRJ
551,20250416,06:52:15,20250423,06:52:15,768,1,,1343,Correo Argentino,TRK-T5Q07NJ8A2
552,20250930,10:20:11,20251002,10:20:11,295,1,,463,Correo Argentino,TRK-WOO0HLLSSG
553,20250424,19:32:52,20250425,19:32:52,1270,2,2.0,2,PICKUP,
554,20240624,23:47:54,20240625,23:47:54,999,2,3.0,3,PICKUP,
555,20250526,13:24:00,20250528,13:24:00,264,1,,249,Correo Argentino,TRK-UQOLF8MJL8
556,20250802,08:16:15,20250804,08:16:15,1372,1,,2737,Correo Argentino,TRK-WKR38K2D0J
557,20250122,14:29:33,20250123,14:29:33,103,2,1.0,1,PICKUP,
558,20240408,07:01:48,20240409,07:01:48,493,2,3.0,3,PICKUP,
559,20240923,03:27:10,20240924,03:27:10,136,2,4.0,4,PICKUP,
560,20250111,23:06:18,20250112,23:06:18,1399,2,1.0,1,PICKUP,
561,20250509,00:54:11,20250514,00:54:11,1364,1,,1353,Correo Argentino,TRK-LX6VYM6QGO
562,20250316,06:52:48,20250318,06:52:48,1437,1,,562,Correo Argentino,TRK-A4RH7GN938
563,20250605,06:48:51,20250609,06:48:51,108,1,,2457,Correo Argentino,TRK-RFQCD0Y4Q9
564,20240320,18:04:05,20240321,18:04:05,1480,2,2.0,2,PICKUP,
565,20240513,20:19:42,20240514,20:19:42,1220,2,4.0,4,PICKUP,
566,,,,,439,1,,298,Correo Argentino,
567,20250410,16:26:09,20250414,16:26:09,68,1,,932,Correo Argentino,TRK-6LR0LU57BQ
568,20240805,12:31:26,20240806,12:31:26,691,2,4.0,4,PICKUP,
569,20240620,04:01:58,20240621,04:01:58,1039,2,4.0,4,PICKUP,
570,20250511,15:14:43,20250512,15:14:43,1259,2,1.0,1,PICKUP,
571,20240901,18:09:51,20240902,18:09:51,1373,2,1.0,1,PICKUP,
572,20240421,04:33:40,20240422,04:33:40,274,2,3.0,3,PICKUP,
573,20240901,06:52:10,20240902,06:52:10,1372,2,1.0,1,PICKUP,
574,20240114,23:13:39,20240116,23:13:39,1385,1,,2096,Correo Argentino,TRK-943UN69YDY
575,20240329,13:43:27,20240402,13:43:27,433,1,,2457,Correo Argentino,TRK-VPASGPAGI3
576,,,,,531,2,1.0,1,PICKUP,
577,20240601,04:57:41,20240605,04:57:41,1152,1,,1450,Correo Argentino,TRK-57HDIJWPY5
578,20250115,08:08:56,20250116,08:08:56,1031,2,2.0,2,PICKUP,
579,20241118,15:19:00,20241119,15:19:00,524,2,1.0,1,PICKUP,
580,20250502,20:43:59,20250505,20:43:59,196,1,,279,Correo Argentino,TRK-W7RPNKGD8A
581,,,,,90,1,,498,Correo Argentino,
582,20240401,07:27:21,20240406,07:27:21,1426,1,,791,Correo Argentino,TRK-FK4X1KJ49Y
583,20241008,04:18:36,20241010,04:18:36,844,1,,2497,Correo Argentino,TRK-5V6J9RUFIV
584,20241206,07:46:29,20241210,07:46:29,1440,1,,1933,Correo Argentino,TRK-1GRG946BKC
585,20240618,04:29:58,20240622,04:29:58,978,1,,1918,Correo Argentino,TRK-50UMSZU9YS
586,20240520,20:29:50,20240521,20:29:50,1150,2,3.0,3,PICKUP,
587,20250826,02:19:20,20250829,02:19:20,402,1,,808,Correo Argentino,TRK-NWTV79BKE9
588,20241231,15:35:05,20250101,15:35:05,334,2,2.0,2,PICKUP,
589,20250220,10:34:44,20250225,10:34:44,99,1,,1282,Correo Argentino,TRK-1M4I299IJ2
590,20250801,17:25:20,20250802,17:25:20,1420,2,1.0,1,PICKUP,
591,20240630,13:39:00,20240705,13:39:00,903,1,,1082,Correo Argentino,TRK-MM04K3HF9P
592,20241026,05:48:44,20241029,05:48:44,258,1,,654,Correo Argentino,TRK-RW7XOZG42W
593,,,,,223,2,2.0,2,PICKUP,
594,20240805,10:49:04,20240806,10:49:04,376,2,3.0,3,PICKUP,
595,20250313,09:23:12,20250318,09:23:12,919,1,,847,Correo Argentino,TRK-SXP271I1DT
596,20241110,20:06:20,20241112,20:06:20,900,1,,41,Correo Argentino,TRK-2URQN3BZNH
597,20240812,02:13:50,20240813,02:13:50,639,2,1.0,1,PICKUP,
598,20240226,00:39:34,20240302,00:39:34,188,1,,1543,Correo Argentino,TRK-W63QBVQCHN
599,20241023,03:31:23,20241024,03:31:23,147,2,4.0,4,PICKUP,
600,20240301,12:57:11,20240306,12:57:11,1119,1,,529,Correo Argentino,TRK-NUJE8VLWEQ
601,20250112,11:07:38,20250116,11:07:38,41,1,,728,Correo Argentino,TRK-A5K8XEH8GE
602,20240906,19:39:30,20240911,19:39:30,589,1,,2594,Correo Argentino,TRK-6WB4KPBUNO
603,20241206,10:09:05,20241211,10:09:05,358,1,,2069,Correo Argentino,TRK-MQ8I3WEHGS
604,20250509,16:40:10,20250513,16:40:10,358,1,,1817,Correo Argentino,TRK-M6TT9H9L80
605,20241029,01:20:11,20241031,01:20:11,855,1,,840,Correo Argentino,TRK-6YRA65EC0T
606,20240613,13:25:44,20240614,13:25:44,142,2,2.0,2,PICKUP,
607,20240219,23:38:55,20240220,23:38:55,79,2,3.0,3,PICKUP,
608,20240603,12:51:25,20240605,12:51:25,338,1,,443,Correo Argentino,TRK-2Y205KH040
609,20241116,19:26:05,20241117,19:26:05,1019,2,1.0,1,PICKUP,
610,20240525,08:27:34,20240526,08:27:34,590,2,2.0,2,PICKUP,
611,20250427,12:37:30,20250502,12:37:30,1120,1,,2137,Correo Argentino,TRK-3E90EQEIHU
612,20240817,08:15:58,20240820,08:15:58,1154,1,,2238,Correo Argentino,TRK-LF6HPKYHEC
